"Admin_id","ID","Muni","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
1601,"1111601","Arcos de Valdevez",907999,884242,743202,745549,584324,552390,659750,509165,674102,638086,687831,623305,523374,666930,669906,674373,764191,654098,706651,594698,578451,543916,589081
1602,"1111602","Caminha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"1111603","Melgaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"1111604","Monção",895763,876288,661453,680743,481205,437366,531865,429042,524535,505320,503612,457566,364154,458541,457504,460200,555946,439005,459035,404898,390274,369102,399738
1605,"1111605","Paredes de Coura",648076,646764,520635,533290,416792,381310,494416,318830,502888,468155,489737,441683,354107,488424,511386,508357,602960,488319,511685,446948,456380,407209,452980
1606,"1111606","Ponte da Barca",487014,497421,411978,447978,364963,301862,402868,324615,408499,402871,416787,385545,328055,418702,409938,409754,484435,420020,484785,358142,353006,336736,366626
1607,"1111607","Ponte de Lima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"1111608","Valença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"1111609","Viana do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"1111610","Vila Nova de Cerveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"1120301","Amares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"1120302","Barcelos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"1120303","Braga",1740044,1525292,1275840,1226233,840742,669237,829802,612869,763930,690664,677246,590603,447550,564582,520757,492491,589877,488607,567243,463939,409887,402917,462538
306,"1120306","Esposende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"1120310","Terras de Bouro",382666,374036,302187,295818,233037,183185,210430,156153,176120,151766,147237,114145,82692,80947,58097,59127,65670,60039,70491,54032,53824,48593,51721
313,"1120313","Vila Verde",1385177,1278576,1018055,998258,703798,584230,774828,590069,790598,738615,782265,718740,611159,802122,781392,778120,962300,773557,879570,702810,645311,638028,709055
307,"1130307","Fafe",2073043,2061859,1674770,1945090,1456050,1255006,1366708,978962,1227786,1075862,1097597,924308,732938,846052,727100,707772,797427,833722,803185,667778,559884,557951,645079
308,"1130308","Guimarães",2475262,2216481,1755262,1762806,1150295,913497,1058746,724473,922475,791092,769366,623010,463093,527947,429345,419812,498715,440705,478188,383768,332982,328067,377243
309,"1130309","Póvoa de Lanhoso",796734,743465,534141,543393,346241,258456,324207,213970,282854,240241,241605,199157,151102,174406,140010,141396,171358,157757,175490,128367,110792,114138,128195
1314,"1131314","Santo Tirso",1721149,1463979,1144132,1083370,626590,532292,646092,518346,669821,663311,713584,637140,536418,697610,700926,668160,830471,678874,723149,615641,537129,514132,613397
1318,"1131318","Trofa",100217,123044,130990,182503,161262,135763,152427,117415,139770,129162,140639,102854,80464,93542,86810,80654,98118,81850,89939,74295,64254,63677,77275
311,"1130311","Vieira do Minho",999926,952987,724028,773149,555442,458804,528688,387754,465806,397511,412678,348553,269717,315732,256638,258899,294458,315738,303033,239907,219820,213744,238716
