"Muni_ID","ID","Muni","X2009"
1101,"16B1101","Alenquer",0.031
1102,"16B1102","Arruda dos Vinhos",0.0357
1005,"16B1005","Bombarral",0.0416
1104,"16B1104","Cadaval",0.0017
1006,"16B1006","Caldas da Rainha",0.0065
1108,"16B1108","Lourinhã",0.0045
1011,"16B1011","Nazaré",0.0077
1012,"16B1012","Óbidos",0.0014
1014,"16B1014","Peniche",0.0013
1112,"16B1112","Sobral de Monte Agraço",0.0194
1113,"16B1113","Torres Vedras",0.0109
1401,"16C1401","Abrantes",0.3492
1402,"16C1402","Alcanena",0.0789
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0.0161
1411,"16C1411","Ferreira do Zêzere",0.1991
1421,"16C1421","Ourém",0.0771
1417,"16C1417","Sardoal",0.0957
1418,"16C1418","Tomar",0.1557
1419,"16C1419","Torres Novas",0.0119
1420,"16C1420","Vila Nova da Barquinha",0.1099
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0.0162
1109,"1711109","Mafra",0.0209
1116,"1711116","Odivelas",0.1
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0.0117
1114,"1711114","Vila Franca de Xira",0.0316
1502,"1721502","Alcochete",0.0086
1503,"1721503","Almada",0.0162
1504,"1721504","Barreiro",0.0287
1506,"1721506","Moita",0.1976
1507,"1721507","Montijo",0.0612
1508,"1721508","Palmela",0.1282
1510,"1721510","Seixal",0.16
1511,"1721511","Sesimbra",0.0638
1512,"1721512","Setúbal",0.0402
1501,"1811501","Alcácer do Sal",0.0164
1505,"1811505","Grândola",0.0027
211,"1810211","Odemira",0.2002
1509,"1811509","Santiago do Cacém",0.0211
1513,"1811513","Sines",0.0558
1201,"1821201","Alter do Chão",0.0269
1202,"1821202","Arronches",0
1203,"1821203","Avis",0.1039
1204,"1821204","Campo Maior",0.0188
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0.0575
1207,"1821207","Elvas",0.0048
1208,"1821208","Fronteira",0.0127
1209,"1821209","Gavião",0.4876
1210,"1821210","Marvão",0.0146
1211,"1821211","Monforte",0.094
707,"1820707","Mora",0.1204
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",0.1475
1214,"1821214","Portalegre",0.1736
701,"1830701","Alandroal",0.0052
702,"1830702","Arraiolos",0.0377
703,"1830703","Borba",0.0094
704,"1830704","Estremoz",0.0325
705,"1830705","Évora",0.0536
706,"1830706","Montemor-o-Novo",0.1219
708,"1830708","Mourão",0.0014
709,"1830709","Portel",0.0691
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",0.0026
1215,"1831215","Sousel",0.0111
712,"1830712","Vendas Novas",0.0656
713,"1830713","Viana do Alentejo",0.0804
714,"1830714","Vila Viçosa",0.0019
201,"1840201","Aljustrel",0.0085
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0.0337
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0.1733
208,"1840208","Ferreira do Alentejo",0.0385
209,"1840209","Mértola",0.0766
210,"1840210","Moura",0.0091
212,"1840212","Ourique",0.0059
213,"1840213","Serpa",0.0082
214,"1840214","Vidigueira",6e-04
1403,"1851403","Almeirim",0.0099
1404,"1851404","Alpiarça",0.0187
1103,"1851103","Azambuja",0.0498
1405,"1851405","Benavente",0.0553
1406,"1851406","Cartaxo",0.0358
1407,"1851407","Chamusca",0.1002
1409,"1851409","Coruche",0.0531
1412,"1851412","Golegã",0.0083
1414,"1851414","Rio Maior",0.1936
1415,"1851415","Salvaterra de Magos",0.1221
1416,"1851416","Santarém",0.0407
801,"1500801","Albufeira",0.012
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",0.4668
804,"1500804","Castro Marim",0.4679
805,"1500805","Faro",0
806,"1500806","Lagoa",0
807,"1500807","Lagos",0.3268
808,"1500808","Loulé",0
809,"1500809","Monchique",0.0102
810,"1500810","Olhão",0
811,"1500811","Portimão",0.038
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.0012
814,"1500814","Tavira",4e-04
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
